Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
National Institute of Technology, Manipur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#108606#148165
National Institute of Technology, Manipur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#36324#39742
National Institute of Technology, Manipur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#50629#50629
National Institute of Technology, Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#53268#220665
National Institute of Technology, Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#149081#167200
National Institute of Technology, Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#16547#25730
National Institute of Technology, Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#24212#27107
National Institute of Technology, Manipur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#131567#183092
National Institute of Technology, Manipur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#94933#94933
National Institute of Technology, Manipur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#31730#35493
National Institute of Technology, Manipur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#40883#40883
National Institute of Technology, Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#189735#359625
National Institute of Technology, Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#600787#600787
National Institute of Technology, Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24068#29456
National Institute of Technology, Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34309#35652
National Institute of Technology, Manipur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#242133#319575
National Institute of Technology, Manipur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#472685#472685
National Institute of Technology, Manipur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#34721#35228
National Institute of Technology, Manipur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#46142#50071
National Institute of Technology, Mizoram#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#266642#465297
National Institute of Technology, Mizoram#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#104125#134458
National Institute of Technology, Mizoram#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#36648#42805
National Institute of Technology, Mizoram#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#50825#50825
National Institute of Technology, Mizoram#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#107401#465458
National Institute of Technology, Mizoram#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#199006#199006
National Institute of Technology, Mizoram#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17370#26511
National Institute of Technology, Mizoram#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#29380#29380
National Institute of Technology, Mizoram#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#275350#955886
National Institute of Technology, Mizoram#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#556215#602344
National Institute of Technology, Mizoram#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#34274#36449
National Institute of Technology, Mizoram#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#45479#46683
National Institute of Technology, Mizoram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#516373#978025
National Institute of Technology, Mizoram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#666900#685982
National Institute of Technology, Mizoram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#28161#31680
National Institute of Technology, Mizoram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36736#36736
National Institute of Technology, Mizoram#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#488021#981581
National Institute of Technology, Mizoram#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#485282#485282
National Institute of Technology, Mizoram#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#38334#39664
National Institute of Technology, Mizoram#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#50683#51351
National Institute of Technology, Rourkela#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#737#1891
National Institute of Technology, Rourkela#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Gender-Neutral#497#684
National Institute of Technology, Rourkela#Bio Medical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#40685#53165
National Institute of Technology, Rourkela#Bio Medical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30360#58284
National Institute of Technology, Rourkela#Bio Medical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23024#31693
National Institute of Technology, Rourkela#Bio Medical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#32688#34267
National Institute of Technology, Rourkela#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#34002#49309
National Institute of Technology, Rourkela#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#51939#53816
National Institute of Technology, Rourkela#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#16815#26889
National Institute of Technology, Rourkela#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20912#22493
National Institute of Technology, Rourkela#Ceramic Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#31931#41968
National Institute of Technology, Rourkela#Ceramic Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#48734#56374
National Institute of Technology, Rourkela#Ceramic Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23114#31364
National Institute of Technology, Rourkela#Ceramic Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#33454#39782
National Institute of Technology, Rourkela#Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#55950#56386
National Institute of Technology, Rourkela#Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#34297#34316
National Institute of Technology, Rourkela#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#17812#27936
National Institute of Technology, Rourkela#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#24232#24860
National Institute of Technology, Rourkela#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#13575#16073
National Institute of Technology, Rourkela#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#21229#23991
National Institute of Technology, Rourkela#Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#32581#32814
National Institute of Technology, Rourkela#Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#20572#21844
National Institute of Technology, Rourkela#Chemistry (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#46448#51567
National Institute of Technology, Rourkela#Chemistry (5 Years, Integrated Master of Science)#OS#OPEN#Gender-Neutral#9902#18009
National Institute of Technology, Rourkela#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#20080#27661
National Institute of Technology, Rourkela#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#37719#47751
National Institute of Technology, Rourkela#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14540#17684
National Institute of Technology, Rourkela#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#24493#25111
National Institute of Technology, Rourkela#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1230#9216
National Institute of Technology, Rourkela#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#5660#9144
National Institute of Technology, Rourkela#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#871#2246
National Institute of Technology, Rourkela#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#4032#5611
National Institute of Technology, Rourkela#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#12485#18172
National Institute of Technology, Rourkela#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#19487#32325
National Institute of Technology, Rourkela#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5670#8357
National Institute of Technology, Rourkela#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#9930#13369
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9673#12462
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#9993#19776
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4116#4773
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6137#7550
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#13002#21188
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#25794#29688
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#7508#10427
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#11794#14155
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#43649#53799
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#49787#58293
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#19634#32105
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36755#37749
National Institute of Technology, Rourkela#Industrial Design (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#31459#42858
National Institute of Technology, Rourkela#Industrial Design (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#53939#61522
