Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
National Institute of Technology, Rourkela#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5670#8357
National Institute of Technology, Rourkela#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#9930#13369
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9673#12462
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#9993#19776
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4116#4773
National Institute of Technology, Rourkela#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6137#7550
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#13002#21188
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#25794#29688
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#7508#10427
National Institute of Technology, Rourkela#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#11794#14155
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#43649#50807
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#49787#56244
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#19634#32105
National Institute of Technology, Rourkela#Food Process Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36755#37749
National Institute of Technology, Rourkela#Industrial Design (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#31459#42240
National Institute of Technology, Rourkela#Industrial Design (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#47751#53939
National Institute of Technology, Rourkela#Industrial Design (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#21467#27758
National Institute of Technology, Rourkela#Industrial Design (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37569#37623
National Institute of Technology, Rourkela#Life Science (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#51567#54870
National Institute of Technology, Rourkela#Life Science (5 Years, Integrated Master of Science)#OS#OPEN#Gender-Neutral#39258#42603
National Institute of Technology, Rourkela#Mathematics (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#12399#44571
National Institute of Technology, Rourkela#Mathematics (5 Years, Integrated Master of Science)#OS#OPEN#Gender-Neutral#6587#13045
National Institute of Technology, Rourkela#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10304#21664
National Institute of Technology, Rourkela#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#32325#33384
National Institute of Technology, Rourkela#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#8677#10890
National Institute of Technology, Rourkela#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#18107#19117
National Institute of Technology, Rourkela#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#27938#30586
National Institute of Technology, Rourkela#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#34215#46215
National Institute of Technology, Rourkela#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#19125#22659
National Institute of Technology, Rourkela#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#27129#32475
National Institute of Technology, Rourkela#Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#34389#36109
National Institute of Technology, Rourkela#Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#23971#26286
National Institute of Technology, Rourkela#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#31759#37096
National Institute of Technology, Rourkela#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#49740#54372
National Institute of Technology, Rourkela#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#22845#26462
National Institute of Technology, Rourkela#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36290#38524
National Institute of Technology, Rourkela#Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#37123#44227
National Institute of Technology, Rourkela#Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#29786#30043
National Institute of Technology, Rourkela#Physics (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#26903#41585
National Institute of Technology, Rourkela#Physics (5 Years, Integrated Master of Science)#OS#OPEN#Gender-Neutral#2244#10375
National Institute of Technology, Silchar#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#52495#81852
National Institute of Technology, Silchar#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#60403#96019
National Institute of Technology, Silchar#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#26016#32271
National Institute of Technology, Silchar#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37384#43399
National Institute of Technology, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11251#31306
National Institute of Technology, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#18697#33979
National Institute of Technology, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5496#9504
National Institute of Technology, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#12438#16713
National Institute of Technology, Silchar#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22812#77639
National Institute of Technology, Silchar#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#54990#71488
National Institute of Technology, Silchar#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#16453#22341
National Institute of Technology, Silchar#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#26142#29935
National Institute of Technology, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22181#47001
National Institute of Technology, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#34889#55563
National Institute of Technology, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10217#14806
National Institute of Technology, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#18750#22746
National Institute of Technology, Silchar#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#56698#82298
National Institute of Technology, Silchar#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#60914#75753
National Institute of Technology, Silchar#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#16932#22552
National Institute of Technology, Silchar#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#27831#33259
National Institute of Technology, Silchar#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#27969#71703
National Institute of Technology, Silchar#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#51373#92500
National Institute of Technology, Silchar#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17627#25508
National Institute of Technology, Silchar#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#33101#37884
National Institute of Technology, Srinagar#Chemical Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Gender-Neutral#73246#88902
National Institute of Technology, Srinagar#Chemical Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Female-only (including Supernumerary)#74185#150710
National Institute of Technology, Srinagar#Chemical Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Gender-Neutral#363978#394413
National Institute of Technology, Srinagar#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#31323#42121
National Institute of Technology, Srinagar#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#46715#49411
National Institute of Technology, Srinagar#Civil Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Gender-Neutral#20339#72583
National Institute of Technology, Srinagar#Civil Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Female-only (including Supernumerary)#52971#90564
National Institute of Technology, Srinagar#Civil Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Gender-Neutral#201992#213872
National Institute of Technology, Srinagar#Civil Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Female-only (including Supernumerary)#132273#194677
National Institute of Technology, Srinagar#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#36990#42032
National Institute of Technology, Srinagar#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#47539#52436
National Institute of Technology, Srinagar#Computer Science and Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Gender-Neutral#11268#27500
National Institute of Technology, Srinagar#Computer Science and Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Female-only (including Supernumerary)#30401#48367
National Institute of Technology, Srinagar#Computer Science and Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Gender-Neutral#110181#211316
National Institute of Technology, Srinagar#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14247#20297
National Institute of Technology, Srinagar#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#19533#28275
National Institute of Technology, Srinagar#Electrical Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Gender-Neutral#31947#71199
National Institute of Technology, Srinagar#Electrical Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Female-only (including Supernumerary)#96181#132465
National Institute of Technology, Srinagar#Electrical Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Gender-Neutral#208379#219596
National Institute of Technology, Srinagar#Electrical Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Female-only (including Supernumerary)#281181#281181
National Institute of Technology, Srinagar#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#26144#35280
National Institute of Technology, Srinagar#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#43940#44400
National Institute of Technology, Srinagar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Gender-Neutral#33374#63035
National Institute of Technology, Srinagar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#JK#OPEN#Female-only (including Supernumerary)#53921#121582
National Institute of Technology, Srinagar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Gender-Neutral#290567#343612
National Institute of Technology, Srinagar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#LA#OPEN#Female-only (including Supernumerary)#287660#287660
National Institute of Technology, Srinagar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24206#30866
