Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
National Institute of Technology Sikkim#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#50859#50859
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#45949#146623
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#117385#135754
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11758#17503
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#28189#31953
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#265469#364197
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#416257#606121
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#33157#36899
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#42418#42418
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#158961#283111
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#153063#239698
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23420#27735
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#32399#32399
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#148122#399704
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#659218#659218
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#33206#36984
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#49911#50809
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#159009#167070
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#39683#43095
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#49391#49391
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#30484#46534
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#18592#19997
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#27895#27895
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#159045#175264
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#34862#37059
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#40518#40518
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#122748#139444
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#26632#29591
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36319#36319
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#145656#158048
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#39196#42448
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#48718#48718
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#30665#38445
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#49790#54228
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#18820#35285
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#45129#45456
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#4494#10037
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#13483#18523
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5315#7796
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#8378#13590
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#18353#23312
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30233#37829
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#15882#18982
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#23664#27104
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10370#17781
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#22135#28279
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9400#13289
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#17413#21359
National Institute of Technology, Jamshedpur#Engineering and Computational Mechanics (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24206#27489
National Institute of Technology, Jamshedpur#Engineering and Computational Mechanics (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#46827#46827
National Institute of Technology, Jamshedpur#Engineering and Computational Mechanics (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#13787#17712
National Institute of Technology, Jamshedpur#Engineering and Computational Mechanics (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22887#22887
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24892#29163
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#24248#45036
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#16933#25919
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#29556#38044
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#29771#38359
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#47941#55104
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#33817#37980
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37542#46680
National Institute of Technology, Jamshedpur#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#29202#43502
National Institute of Technology, Jamshedpur#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#50131#54050
National Institute of Technology, Jamshedpur#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#31261#37096
National Institute of Technology, Jamshedpur#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#41729#43999
National Institute of Technology, Kurukshetra#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#20509#37854
National Institute of Technology, Kurukshetra#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#25835#46531
National Institute of Technology, Kurukshetra#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#25117#31599
National Institute of Technology, Kurukshetra#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#28787#37873
National Institute of Technology, Kurukshetra#Computer Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#3397#7980
National Institute of Technology, Kurukshetra#Computer Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#5785#10846
National Institute of Technology, Kurukshetra#Computer Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#3786#6193
National Institute of Technology, Kurukshetra#Computer Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6103#8594
National Institute of Technology, Kurukshetra#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#15136#20312
National Institute of Technology, Kurukshetra#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#20159#27279
National Institute of Technology, Kurukshetra#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#13808#16151
National Institute of Technology, Kurukshetra#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#19561#23549
National Institute of Technology, Kurukshetra#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11099#14860
National Institute of Technology, Kurukshetra#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#16026#20055
National Institute of Technology, Kurukshetra#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#8396#10989
National Institute of Technology, Kurukshetra#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#10600#17865
National Institute of Technology, Kurukshetra#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#5939#10948
National Institute of Technology, Kurukshetra#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#11873#15252
