Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
National Institute of Technology Raipur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#23670#26634
National Institute of Technology Raipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#18614#32263
National Institute of Technology Raipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30299#37657
National Institute of Technology Raipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11261#15108
National Institute of Technology Raipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20721#21557
National Institute of Technology Raipur#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#18075#24564
National Institute of Technology Raipur#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#26536#29365
National Institute of Technology Raipur#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9564#11195
National Institute of Technology Raipur#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#14045#16819
National Institute of Technology Raipur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#30656#46159
National Institute of Technology Raipur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#34131#44344
National Institute of Technology Raipur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23174#25764
National Institute of Technology Raipur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#32407#35179
National Institute of Technology Raipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#47219#61946
National Institute of Technology Raipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#56982#66237
National Institute of Technology Raipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#27303#38291
National Institute of Technology Raipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38556#42766
National Institute of Technology Raipur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#59307#69277
National Institute of Technology Raipur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#49968#75393
National Institute of Technology Raipur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#32826#40019
National Institute of Technology Raipur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#43090#45430
National Institute of Technology Sikkim#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#236253#498708
National Institute of Technology Sikkim#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#183830#391585
National Institute of Technology Sikkim#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#37637#41655
National Institute of Technology Sikkim#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#51353#51353
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#88273#161648
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#116956#136753
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#19558#21385
National Institute of Technology Sikkim#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22368#24859
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#216198#374887
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#308717#336458
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#28458#33220
National Institute of Technology Sikkim#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38260#38260
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#238624#336964
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#256634#313642
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#25948#28916
National Institute of Technology Sikkim#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37083#37083
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#330809#536796
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#630778#637673
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#30196#37174
National Institute of Technology Sikkim#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#43554#44576
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#144121#239570
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#98848#206273
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#40823#43288
National Institute of Technology Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#48600#51400
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#73474#160866
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#76692#140110
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11063#23657
National Institute of Technology Arunachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#29506#31953
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#203323#368259
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#357658#521932
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#25302#36250
National Institute of Technology Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#39860#42238
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#84955#374118
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#168621#512001
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#31399#33217
National Institute of Technology Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38490#39219
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#198146#483863
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#223711#359212
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#36963#40581
National Institute of Technology Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#43855#43967
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1380#36121
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#42015#46046
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23059#29649
National Institute of Technology, Jamshedpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37011#39654
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#3086#9932
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#3939#18457
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#6087#7686
National Institute of Technology, Jamshedpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#11334#13058
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10639#22616
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#23175#28703
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#13708#18027
National Institute of Technology, Jamshedpur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20638#24882
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11721#17377
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#19583#21723
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9479#12820
National Institute of Technology, Jamshedpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#17294#19466
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10745#26608
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#32776#40228
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17211#22307
National Institute of Technology, Jamshedpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#29142#33823
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#29192#36760
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#45200#51319
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23543#35585
National Institute of Technology, Jamshedpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#40721#42306
National Institute of Technology, Jamshedpur#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#32284#41902
